employee_id,age,age_cohort,gender,marital_status,department,job_role,job_level,education,education_label,education_field,monthly_income,income_bracket,daily_rate,hourly_rate,monthly_rate,percent_salary_hike,stock_option_level,overtime,overtime_flag,business_travel,distance_from_home,distance_band,job_satisfaction,job_satisfaction_label,environment_satisfaction,environment_satisfaction_label,relationship_satisfaction,relationship_satisfaction_label,work_life_balance,work_life_balance_label,job_involvement,performance_rating,performance_label,total_working_years,years_at_company,tenure_band,years_in_current_role,years_since_last_promotion,years_with_curr_manager,training_times_last_year,num_companies_worked,attrition,attrition_flag
1258,48,40-49,Male,Single,Research & Development,Laboratory Technician,1,2,2 - College,Technical Degree,2559,"Low (<$3,500)",969,76,16620,11,0,No,0,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,4,4 - Very High,3,3 - High,2,2 - Good,4,3,3 - Excellent,7,1,1-2 Years,0,0,0,4,5,No,0
1259,27,Under 30,Male,Divorced,Research & Development,Research Scientist,1,2,2 - College,Life Sciences,2517,"Low (<$3,500)",1167,76,3208,11,3,No,0,Travel_Rarely,4,Near (1-5 mi),3,3 - High,1,1 - Low,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,5,5,3-5 Years,3,0,3,2,1,No,0
1260,29,Under 30,Male,Divorced,Research & Development,Healthcare Representative,2,3,3 - Bachelor,Life Sciences,6623,"Mid ($3,500 - $7,000)",1329,82,4204,11,2,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),4,4 - Very High,3,3 - High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,6,6,6-10 Years,0,1,0,2,1,No,0
1263,48,40-49,Male,Single,Research & Development,Research Director,5,3,3 - Bachelor,Life Sciences,18265,"Executive (>$12,000)",715,76,8733,12,0,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,4,4 - Best,2,3,3 - Excellent,25,1,1-2 Years,0,0,0,3,6,No,0
1264,29,Under 30,Female,Divorced,Research & Development,Research Director,4,3,3 - Bachelor,Life Sciences,16124,"Executive (>$12,000)",694,87,3423,14,2,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,9,7,6-10 Years,7,1,7,2,3,No,0
1265,34,30-39,Female,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Technical Degree,2585,"Low (<$3,500)",1320,89,21643,17,0,No,0,Travel_Rarely,20,Far (16-25 mi),3,3 - High,3,3 - High,4,4 - Very High,2,2 - Good,4,3,3 - Excellent,2,1,1-2 Years,0,0,0,5,0,No,0
1267,44,40-49,Male,Married,Sales,Manager,5,3,3 - Bachelor,Marketing,18213,"Executive (>$12,000)",1099,88,8751,11,1,No,0,Travel_Rarely,5,Near (1-5 mi),2,2 - Medium,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,26,22,10+ Years,9,3,10,5,7,No,0
1268,33,30-39,Male,Divorced,Sales,Sales Executive,3,5,5 - Doctor,Marketing,8380,"High ($7,001 - $12,000)",536,82,21708,14,2,Yes,1,Travel_Rarely,10,Moderate (6-15 mi),3,3 - High,4,4 - Very High,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,10,9,6-10 Years,8,0,8,3,0,No,0
1269,19,Under 30,Female,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,2994,"Low (<$3,500)",265,57,21221,12,0,Yes,1,Travel_Rarely,25,Far (16-25 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,1,1,1-2 Years,0,0,1,2,1,No,0
1270,23,Under 30,Male,Married,Research & Development,Research Scientist,1,2,2 - College,Life Sciences,1223,"Low (<$3,500)",373,47,16901,22,1,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,4,4 - Very High,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,1,1,1-2 Years,0,0,1,2,1,No,0
1273,25,Under 30,Male,Single,Sales,Sales Representative,1,1,1 - Below College,Life Sciences,1118,"Low (<$3,500)",599,73,8040,14,0,Yes,1,Travel_Frequently,24,Far (16-25 mi),4,4 - Very High,3,3 - High,4,4 - Very High,3,3 - Better,1,3,3 - Excellent,1,1,1-2 Years,0,1,0,4,1,Yes,1
1275,26,Under 30,Male,Single,Research & Development,Research Scientist,1,2,2 - College,Life Sciences,2875,"Low (<$3,500)",583,53,9973,20,0,Yes,1,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,3,3 - High,2,2 - Medium,2,2 - Good,3,4,4 - Outstanding,8,8,6-10 Years,5,2,2,2,1,No,0
1277,45,40-49,Female,Single,Sales,Manager,5,3,3 - Bachelor,Marketing,18824,"Executive (>$12,000)",1449,94,2493,16,0,Yes,1,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,1,1 - Low,1,1 - Low,3,3 - Better,1,3,3 - Excellent,26,24,10+ Years,10,1,11,2,2,Yes,1
1278,55,50+,Male,Divorced,Research & Development,Healthcare Representative,4,1,1 - Below College,Medical,13577,"Executive (>$12,000)",177,37,25592,15,1,Yes,1,Non-Travel,8,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,34,33,10+ Years,9,15,0,3,1,No,0
1279,21,Under 30,Female,Single,Research & Development,Laboratory Technician,1,2,2 - College,Life Sciences,2625,"Low (<$3,500)",251,45,25308,20,0,No,0,Travel_Frequently,10,Moderate (6-15 mi),3,3 - High,1,1 - Low,3,3 - High,1,1 - Bad,2,4,4 - Outstanding,2,2,1-2 Years,2,2,2,2,1,Yes,1
1280,46,40-49,Female,Married,Sales,Manager,5,2,2 - College,Marketing,18789,"Executive (>$12,000)",168,33,9946,14,1,No,0,Travel_Rarely,4,Near (1-5 mi),2,2 - Medium,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,26,11,10+ Years,4,0,8,2,2,No,0
1281,34,30-39,Female,Single,Sales,Sales Executive,2,3,3 - Bachelor,Marketing,4538,"Mid ($3,500 - $7,000)",131,86,6039,12,0,Yes,1,Travel_Rarely,2,Near (1-5 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,4,3,3-5 Years,2,0,2,3,0,No,0
1282,51,50+,Male,Divorced,Sales,Manager,5,3,3 - Bachelor,Life Sciences,19847,"Executive (>$12,000)",237,83,19196,24,1,Yes,1,Travel_Frequently,9,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,2,2 - Good,3,4,4 - Outstanding,31,29,10+ Years,10,11,10,5,4,No,0
1283,59,50+,Male,Single,Research & Development,Manufacturing Director,3,4,4 - Master,Medical,10512,"High ($7,001 - $12,000)",1429,67,20002,12,0,No,0,Travel_Rarely,18,Far (16-25 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,25,9,6-10 Years,7,5,4,6,6,No,0
1285,34,30-39,Female,Divorced,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Medical,4444,"Mid ($3,500 - $7,000)",135,46,22534,13,2,No,0,Travel_Frequently,19,Far (16-25 mi),2,2 - Medium,3,3 - High,3,3 - High,4,4 - Best,3,3,3 - Excellent,15,11,10+ Years,8,5,10,2,4,No,0
1286,28,Under 30,Male,Single,Research & Development,Laboratory Technician,1,4,4 - Master,Medical,2154,"Low (<$3,500)",791,44,6842,11,0,Yes,1,Travel_Frequently,1,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,2,2 - Good,3,3,3 - Excellent,5,4,3-5 Years,2,0,2,2,0,No,0
1288,44,40-49,Male,Divorced,Research & Development,Manager,5,2,2 - College,Life Sciences,19190,"Executive (>$12,000)",1199,92,17477,14,2,No,0,Travel_Rarely,4,Near (1-5 mi),1,1 - Low,3,3 - High,4,4 - Very High,2,2 - Good,4,3,3 - Excellent,26,25,10+ Years,9,14,13,4,1,No,0
1289,34,30-39,Male,Married,Human Resources,Human Resources,2,3,3 - Bachelor,Life Sciences,4490,"Mid ($3,500 - $7,000)",648,56,21833,11,2,No,0,Travel_Frequently,11,Moderate (6-15 mi),2,2 - Medium,3,3 - High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,14,10,6-10 Years,9,1,8,5,4,No,0
1291,35,30-39,Male,Married,Research & Development,Research Scientist,1,1,1 - Below College,Life Sciences,3506,"Mid ($3,500 - $7,000)",735,66,6020,14,0,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,4,3,3-5 Years,2,2,2,3,0,No,0
1292,42,40-49,Female,Married,Research & Development,Research Scientist,2,4,4 - Master,Medical,2372,"Low (<$3,500)",603,78,5628,16,0,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,18,1,1-2 Years,0,0,0,2,6,No,0
1293,43,40-49,Female,Single,Sales,Sales Executive,3,4,4 - Master,Marketing,10231,"High ($7,001 - $12,000)",531,56,20364,14,0,No,0,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,23,21,10+ Years,7,15,17,3,3,No,0
1294,36,30-39,Female,Single,Research & Development,Manufacturing Director,2,4,4 - Master,Life Sciences,5410,"Mid ($3,500 - $7,000)",429,53,2323,11,0,Yes,1,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,18,16,10+ Years,14,5,12,2,9,No,0
1295,44,40-49,Female,Married,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Medical,7978,"High ($7,001 - $12,000)",621,73,14075,11,1,No,0,Travel_Rarely,15,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,7,0,5,2,1,Yes,1
1296,28,Under 30,Male,Married,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,3867,"Mid ($3,500 - $7,000)",193,52,14222,12,1,Yes,1,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,2,2,1-2 Years,2,2,2,2,1,No,0
1297,51,50+,Female,Single,Research & Development,Laboratory Technician,1,2,2 - College,Medical,2838,"Low (<$3,500)",968,40,4257,14,0,No,0,Travel_Frequently,6,Moderate (6-15 mi),3,3 - High,2,2 - Medium,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,8,7,6-10 Years,0,7,7,6,0,No,0
1298,30,30-39,Female,Single,Research & Development,Manufacturing Director,2,2,2 - College,Medical,4695,"Mid ($3,500 - $7,000)",879,72,12858,18,0,Yes,1,Non-Travel,9,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,10,8,6-10 Years,4,1,7,3,7,No,0
1299,29,Under 30,Female,Divorced,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Technical Degree,3339,"Low (<$3,500)",806,39,17285,13,2,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,7,6-10 Years,7,7,7,2,3,Yes,1
1301,28,Under 30,Male,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Technical Degree,2080,"Low (<$3,500)",640,84,4732,11,0,No,0,Travel_Rarely,1,Near (1-5 mi),1,1 - Low,4,4 - Very High,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,5,3,3-5 Years,2,1,2,2,2,No,0
1303,25,Under 30,Female,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,2096,"Low (<$3,500)",266,40,18830,18,0,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,2,2,1-2 Years,2,2,1,3,1,No,0
1304,32,30-39,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Medical,6209,"Mid ($3,500 - $7,000)",604,56,11693,15,2,No,0,Travel_Rarely,8,Moderate (6-15 mi),4,4 - Very High,3,3 - High,3,3 - High,4,4 - Best,4,3,3 - Excellent,10,10,6-10 Years,7,0,8,4,1,No,0
1306,45,40-49,Female,Single,Research & Development,Manager,5,3,3 - Bachelor,Medical,18061,"Executive (>$12,000)",364,83,13035,22,0,No,0,Travel_Frequently,25,Far (16-25 mi),2,2 - Medium,2,2 - Medium,3,3 - High,3,3 - Better,3,4,4 - Outstanding,22,0,< 1 Year,0,0,0,4,3,No,0
1307,39,30-39,Female,Divorced,Research & Development,Manager,4,4,4 - Master,Medical,17123,"Executive (>$12,000)",412,94,17334,13,2,Yes,1,Travel_Rarely,13,Moderate (6-15 mi),2,2 - Medium,3,3 - High,4,4 - Very High,3,3 - Better,2,3,3 - Excellent,21,19,10+ Years,9,15,2,4,6,No,0
1308,58,50+,Male,Divorced,Research & Development,Research Scientist,1,4,4 - Master,Life Sciences,2372,"Low (<$3,500)",848,88,26076,12,2,No,0,Travel_Rarely,23,Far (16-25 mi),3,3 - High,1,1 - Low,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,2,2,1-2 Years,2,2,2,3,1,No,0
1309,32,30-39,Male,Married,Research & Development,Laboratory Technician,2,2,2 - College,Life Sciences,4883,"Mid ($3,500 - $7,000)",1089,79,22845,18,1,No,0,Travel_Rarely,7,Moderate (6-15 mi),3,3 - High,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,4,1,1,3,1,Yes,1
1310,39,30-39,Male,Single,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,3904,"Mid ($3,500 - $7,000)",360,93,22154,13,0,No,0,Travel_Rarely,23,Far (16-25 mi),1,1 - Low,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,6,5,3-5 Years,2,0,3,2,0,Yes,1
1311,30,30-39,Female,Married,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Technical Degree,4627,"Mid ($3,500 - $7,000)",1138,48,23631,12,1,No,0,Travel_Rarely,6,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,1,1 - Low,3,3 - Better,2,3,3 - Excellent,10,9,6-10 Years,2,6,7,6,0,No,0
1312,36,30-39,Female,Married,Research & Development,Healthcare Representative,3,4,4 - Master,Technical Degree,7094,"High ($7,001 - $12,000)",325,63,5747,12,0,No,0,Travel_Rarely,10,Moderate (6-15 mi),3,3 - High,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,7,6-10 Years,7,1,7,0,3,No,0
1314,46,40-49,Female,Single,Human Resources,Human Resources,1,2,2 - College,Life Sciences,3423,"Low (<$3,500)",991,44,22957,12,0,No,0,Travel_Rarely,1,Near (1-5 mi),1,1 - Low,4,4 - Very High,3,3 - High,4,4 - Best,3,3,3 - Excellent,10,7,6-10 Years,6,5,7,3,6,No,0
1315,28,Under 30,Female,Married,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Life Sciences,6674,"Mid ($3,500 - $7,000)",1476,55,16392,11,3,No,0,Non-Travel,1,Near (1-5 mi),4,4 - Very High,3,3 - High,1,1 - Low,3,3 - Better,1,3,3 - Excellent,10,9,6-10 Years,8,7,5,6,0,No,0
1317,50,50+,Female,Married,Research & Development,Research Director,4,3,3 - Bachelor,Life Sciences,16880,"Executive (>$12,000)",1322,43,22422,11,0,Yes,1,Travel_Rarely,28,Very Far (26+ mi),1,1 - Low,4,4 - Very High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,25,3,3-5 Years,2,1,2,2,4,No,0
1318,40,40-49,Male,Single,Sales,Sales Executive,3,4,4 - Master,Marketing,9094,"High ($7,001 - $12,000)",299,57,17235,12,0,Yes,1,Travel_Rarely,25,Far (16-25 mi),2,2 - Medium,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,9,5,3-5 Years,4,1,0,2,2,Yes,1
1319,52,50+,Male,Single,Sales,Sales Executive,3,3,3 - Bachelor,Life Sciences,8446,"High ($7,001 - $12,000)",1030,64,21534,19,0,Yes,1,Travel_Rarely,5,Near (1-5 mi),2,2 - Medium,2,2 - Medium,3,3 - High,2,2 - Good,3,3,3 - Excellent,10,8,6-10 Years,7,7,7,2,9,Yes,1
1321,30,30-39,Female,Married,Research & Development,Manager,3,4,4 - Master,Medical,11916,"High ($7,001 - $12,000)",634,95,25927,23,2,Yes,1,Travel_Rarely,17,Far (16-25 mi),1,1 - Low,2,2 - Medium,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,9,9,6-10 Years,1,0,8,2,1,No,0
1322,39,30-39,Male,Single,Research & Development,Manufacturing Director,2,2,2 - College,Life Sciences,4534,"Mid ($3,500 - $7,000)",524,32,13352,11,0,No,0,Travel_Rarely,18,Far (16-25 mi),3,3 - High,1,1 - Low,1,1 - Low,3,3 - Better,3,3,3 - Excellent,9,8,6-10 Years,7,1,7,6,0,No,0
1324,31,30-39,Female,Divorced,Sales,Sales Executive,3,4,4 - Master,Life Sciences,9852,"High ($7,001 - $12,000)",587,57,8935,19,1,Yes,1,Non-Travel,2,Near (1-5 mi),3,3 - High,4,4 - Very High,1,1 - Low,2,2 - Good,3,3,3 - Excellent,10,10,6-10 Years,8,9,6,5,1,No,0
1329,41,40-49,Male,Single,Sales,Sales Executive,2,2,2 - College,Medical,6151,"Mid ($3,500 - $7,000)",256,40,22074,13,0,No,0,Non-Travel,10,Moderate (6-15 mi),2,2 - Medium,3,3 - High,1,1 - Low,3,3 - Better,1,3,3 - Excellent,19,19,10+ Years,2,11,9,4,1,No,0
1331,31,30-39,Female,Single,Sales,Sales Representative,1,3,3 - Bachelor,Life Sciences,2302,"Low (<$3,500)",1060,54,8319,11,0,Yes,1,Travel_Frequently,1,Near (1-5 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,4,4 - Best,3,3,3 - Excellent,3,3,3-5 Years,2,2,2,2,1,Yes,1
1333,44,40-49,Male,Married,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,2362,"Low (<$3,500)",935,89,14669,12,0,No,0,Travel_Rarely,3,Near (1-5 mi),1,1 - Low,1,1 - Low,3,3 - High,4,4 - Best,3,3,3 - Excellent,10,3,3-5 Years,2,1,2,4,4,Yes,1
1334,42,40-49,Male,Married,Research & Development,Manager,4,1,1 - Below College,Life Sciences,17861,"Executive (>$12,000)",495,37,26582,13,0,Yes,1,Non-Travel,2,Near (1-5 mi),3,3 - High,3,3 - High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,21,20,10+ Years,8,2,10,3,0,No,0
1336,55,50+,Female,Married,Research & Development,Manager,5,2,2 - College,Medical,19187,"Executive (>$12,000)",282,58,6992,14,1,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,4,4 - Very High,4,4 - Very High,3,3 - Better,1,3,3 - Excellent,23,19,10+ Years,9,9,11,5,4,No,0
1338,56,50+,Male,Single,Human Resources,Manager,5,4,4 - Master,Life Sciences,19717,"Executive (>$12,000)",206,99,4022,14,0,No,0,Travel_Rarely,8,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,36,7,6-10 Years,3,7,7,4,6,No,0
1340,40,40-49,Male,Divorced,Research & Development,Research Scientist,1,2,2 - College,Life Sciences,3544,"Mid ($3,500 - $7,000)",458,74,8532,16,1,No,0,Non-Travel,16,Far (16-25 mi),3,3 - High,3,3 - High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,6,4,3-5 Years,2,0,0,0,9,No,0
1344,34,30-39,Male,Divorced,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Life Sciences,8500,"High ($7,001 - $12,000)",943,86,5494,11,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,10,9,6-10 Years,7,1,6,0,0,No,0
1346,40,40-49,Male,Single,Research & Development,Research Scientist,2,3,3 - Bachelor,Life Sciences,4661,"Mid ($3,500 - $7,000)",523,98,22455,13,0,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,9,9,6-10 Years,8,8,8,4,1,No,0
1349,41,40-49,Female,Divorced,Sales,Sales Executive,2,3,3 - Bachelor,Marketing,4103,"Mid ($3,500 - $7,000)",1018,66,4297,17,1,No,0,Travel_Frequently,1,Near (1-5 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,10,9,6-10 Years,3,1,7,2,0,No,0
1350,35,30-39,Male,Single,Research & Development,Research Scientist,2,4,4 - Master,Life Sciences,4249,"Mid ($3,500 - $7,000)",482,87,2690,11,0,Yes,1,Travel_Frequently,4,Near (1-5 mi),3,3 - High,3,3 - High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,9,9,6-10 Years,6,1,1,3,1,No,0
1352,51,50+,Male,Divorced,Human Resources,Manager,4,3,3 - Bachelor,Life Sciences,14026,"Executive (>$12,000)",770,84,17588,11,1,Yes,1,Travel_Rarely,5,Near (1-5 mi),2,2 - Medium,3,3 - High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,33,33,10+ Years,9,0,10,2,1,No,0
1355,38,30-39,Female,Divorced,Sales,Sales Executive,2,2,2 - College,Life Sciences,6893,"Mid ($3,500 - $7,000)",1009,31,19461,15,1,No,0,Travel_Rarely,2,Near (1-5 mi),1,1 - Low,2,2 - Medium,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,11,7,6-10 Years,7,1,7,3,3,No,0
1356,34,30-39,Female,Single,Sales,Sales Executive,2,2,2 - College,Medical,6125,"Mid ($3,500 - $7,000)",507,66,23553,12,0,No,0,Travel_Rarely,15,Moderate (6-15 mi),1,1 - Low,3,3 - High,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,10,10,6-10 Years,8,9,6,6,1,No,0
1358,25,Under 30,Male,Married,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,3669,"Mid ($3,500 - $7,000)",882,67,9075,11,3,No,0,Travel_Rarely,19,Far (16-25 mi),4,4 - Very High,4,4 - Very High,3,3 - High,2,2 - Good,3,3,3 - Excellent,7,3,3-5 Years,2,1,2,6,3,No,0
1360,58,50+,Female,Married,Research & Development,Manufacturing Director,3,4,4 - Master,Medical,10008,"High ($7,001 - $12,000)",601,53,12023,14,0,Yes,1,Travel_Rarely,7,Moderate (6-15 mi),1,1 - Low,3,3 - High,4,4 - Very High,2,2 - Good,2,3,3 - Excellent,31,10,6-10 Years,9,5,9,0,7,Yes,1
1361,40,40-49,Male,Married,Research & Development,Laboratory Technician,1,4,4 - Master,Life Sciences,2387,"Low (<$3,500)",329,88,6762,22,1,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,2,2 - Medium,3,3 - High,3,3 - Better,3,4,4 - Outstanding,7,4,3-5 Years,2,0,3,3,3,No,0
1362,36,30-39,Female,Married,Sales,Sales Executive,2,3,3 - Bachelor,Marketing,4639,"Mid ($3,500 - $7,000)",607,83,2261,16,1,No,0,Travel_Frequently,7,Moderate (6-15 mi),1,1 - Low,1,1 - Low,4,4 - Very High,2,2 - Good,4,3,3 - Excellent,17,15,10+ Years,7,6,13,2,2,No,0
1363,48,40-49,Male,Single,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Life Sciences,7898,"High ($7,001 - $12,000)",855,54,18706,11,0,No,0,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,11,10,6-10 Years,9,0,8,2,1,No,0
1364,27,Under 30,Female,Married,Sales,Sales Representative,1,3,3 - Bachelor,Medical,2534,"Low (<$3,500)",1291,98,6527,14,1,No,0,Travel_Rarely,11,Moderate (6-15 mi),4,4 - Very High,3,3 - High,2,2 - Medium,3,3 - Better,4,3,3 - Excellent,5,1,1-2 Years,0,0,0,4,8,No,0
1367,51,50+,Female,Single,Research & Development,Manufacturing Director,4,2,2 - College,Technical Degree,13142,"Executive (>$12,000)",1405,82,24439,16,0,No,0,Travel_Rarely,11,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,2,2 - Medium,2,2 - Good,2,3,3 - Excellent,29,5,3-5 Years,2,0,3,1,3,No,0
1368,18,Under 30,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,1611,"Low (<$3,500)",1124,97,19305,15,0,No,0,Non-Travel,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,4,4 - Best,3,3,3 - Excellent,0,0,< 1 Year,0,0,0,5,1,No,0
1369,35,30-39,Female,Married,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Medical,5363,"Mid ($3,500 - $7,000)",817,60,10846,12,1,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,10,9,6-10 Years,7,0,0,0,0,No,0
1371,27,Under 30,Male,Single,Sales,Sales Executive,2,1,1 - Below College,Life Sciences,5071,"Mid ($3,500 - $7,000)",793,43,20392,20,0,No,0,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,3,3 - Better,1,4,4 - Outstanding,8,6,6-10 Years,2,0,0,3,3,No,0
1372,55,50+,Male,Single,Sales,Sales Executive,4,4,4 - Master,Marketing,13695,"Executive (>$12,000)",267,85,9277,17,0,Yes,1,Travel_Rarely,13,Moderate (6-15 mi),3,3 - High,1,1 - Low,3,3 - High,2,2 - Good,4,3,3 - Excellent,24,19,10+ Years,7,3,8,2,6,Yes,1
1373,56,50+,Male,Married,Research & Development,Manufacturing Director,4,3,3 - Bachelor,Life Sciences,13402,"Executive (>$12,000)",1369,68,18235,12,1,Yes,1,Travel_Rarely,23,Far (16-25 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,33,19,10+ Years,16,15,9,0,4,No,0
1374,34,30-39,Female,Divorced,Research & Development,Research Scientist,1,1,1 - Below College,Technical Degree,2029,"Low (<$3,500)",999,92,15891,20,3,No,0,Non-Travel,26,Very Far (26+ mi),3,3 - High,1,1 - Low,3,3 - High,3,3 - Better,2,4,4 - Outstanding,5,5,3-5 Years,4,0,0,2,1,No,0
1375,40,40-49,Female,Divorced,Research & Development,Healthcare Representative,2,1,1 - Below College,Medical,6377,"Mid ($3,500 - $7,000)",1202,89,13888,20,3,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,2,2 - Medium,2,2 - Medium,3,3 - Better,4,4,4 - Outstanding,15,12,10+ Years,11,11,8,0,5,No,0
1377,34,30-39,Male,Married,Research & Development,Laboratory Technician,2,3,3 - Bachelor,Medical,5429,"Mid ($3,500 - $7,000)",285,86,17491,13,2,No,0,Travel_Rarely,29,Very Far (26+ mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,10,8,6-10 Years,7,7,7,1,4,No,0
1379,31,30-39,Female,Single,Sales,Sales Representative,1,3,3 - Bachelor,Life Sciences,2785,"Low (<$3,500)",703,90,11882,14,0,No,0,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,4,4 - Best,2,3,3 - Excellent,3,1,1-2 Years,0,0,0,3,7,Yes,1
